LocationId,Year,White,Latino,Black,Asian,Other,%White,%Latino,%Black,%Asian,%Other,max_race
303,2016,32919.0,26796.0,75601.0,4553.0,2820.0,0.2307,0.18779,0.52983,0.03191,0.01976,Black
303,2017,35307.0,28020.0,74176.0,4747.0,3009.0,0.24306,0.1929,0.51065,0.03268,0.02071,Black
303,2018,38199.0,27898.0,72789.0,4774.0,3447.0,0.25966999999999996,0.18964,0.4948,0.03245,0.02343,Black
304,2014,16360.0,89897.0,24848.0,6028.0,1527.0,0.11799000000000001,0.6483300000000001,0.1792,0.04347,0.011009999999999999,Latino
304,2015,18353.0,85884.0,23970.0,6469.0,2054.0,0.13423,0.62813,0.17531,0.047310000000000005,0.015019999999999999,Latino
304,2016,20135.0,82199.0,24825.0,6555.0,2123.0,0.14823,0.6051300000000001,0.18275999999999998,0.048260000000000004,0.01563,Latino
304,2017,23191.0,77111.0,25611.0,7199.0,2403.0,0.17113,0.56902,0.18899000000000002,0.05312000000000001,0.017730000000000003,Latino
304,2018,24616.0,71908.0,23856.0,6670.0,2926.0,0.18939,0.55324,0.18354,0.051320000000000005,0.02251,Latino
305,2014,7172.0,55880.0,80298.0,5242.0,2600.0,0.047439999999999996,0.3696,0.5311,0.03467,0.0172,Black
305,2015,6407.0,57122.0,80859.0,6142.0,3589.0,0.041569999999999996,0.37064,0.52465,0.03985,0.02329,Black
305,2016,5934.0,57800.0,81310.0,7032.0,3659.0,0.0381,0.37114,0.5221,0.04515,0.0235,Black
305,2017,6082.0,58960.0,82729.0,7339.0,3674.0,0.0383,0.37132,0.5210199999999999,0.04622,0.02314,Black
305,2018,5925.0,60207.0,82693.0,6557.0,3392.0,0.03732,0.3792,0.52082,0.0413,0.02136,Black
306,2014,72814.0,22225.0,7987.0,7213.0,4594.0,0.6340899999999999,0.19354000000000002,0.06955,0.06281,0.040010000000000004,White
306,2015,73964.0,21586.0,7983.0,7591.0,4786.0,0.63812,0.18623,0.06887,0.06548999999999999,0.04129,White
306,2016,75216.0,20353.0,7892.0,7438.0,5445.0,0.6465,0.17494,0.06783,0.06393,0.0468,White
306,2017,76780.0,20572.0,7927.0,7829.0,5832.0,0.64554,0.17296,0.06665,0.06582,0.049030000000000004,White
306,2018,75949.0,19344.0,8539.0,8557.0,6108.0,0.64094,0.16324,0.07206,0.07221,0.05155,White
307,2014,32879.0,63719.0,4093.0,47696.0,2690.0,0.21763000000000002,0.42177,0.027089999999999996,0.31571,0.01781,Latino
307,2015,33535.0,64065.0,4041.0,48311.0,2660.0,0.21974000000000002,0.41978999999999994,0.02648,0.31656,0.01743,Latino
307,2016,33714.0,62276.0,3917.0,48996.0,2355.0,0.22289,0.41172,0.0259,0.32392,0.015569999999999999,Latino
307,2017,33856.0,61573.0,3783.0,48260.0,2488.0,0.22576999999999997,0.4106,0.025230000000000002,0.32182,0.01659,Latino
307,2018,35141.0,57270.0,3671.0,45033.0,2732.0,0.24429,0.39813000000000004,0.025519999999999998,0.31306,0.01899,Latino
308,2014,23598.0,14670.0,77923.0,4378.0,3394.0,0.19036,0.11834000000000001,0.6286,0.03532,0.02738,Black
308,2015,24322.0,15744.0,76881.0,4542.0,3921.0,0.19394,0.12554,0.6130399999999999,0.03622,0.03127,Black
308,2016,27219.0,15530.0,75708.0,4757.0,4413.0,0.21327,0.12168,0.5932,0.03727,0.03458,Black
308,2017,28425.0,16589.0,76398.0,5180.0,4803.0,0.21633000000000002,0.12625,0.58144,0.03942,0.03655,Black
308,2018,29237.0,15757.0,76545.0,4940.0,4745.0,0.2228,0.12007999999999999,0.58332,0.03765,0.036160000000000005,Black
309,2014,19038.0,10094.0,77414.0,2034.0,2243.0,0.17179,0.09108,0.6985399999999999,0.01835,0.02024,Black
309,2015,20550.0,10780.0,75459.0,2145.0,2754.0,0.18399000000000001,0.09652000000000001,0.67562,0.019209999999999998,0.024659999999999998,Black
309,2016,22001.0,10728.0,73859.0,2130.0,2607.0,0.19763,0.09637000000000001,0.66345,0.01913,0.02342,Black
309,2017,23792.0,9770.0,71912.0,2168.0,2514.0,0.21598,0.08868999999999999,0.65282,0.01968,0.02282,Black
309,2018,25011.0,9150.0,70409.0,2092.0,2900.0,0.22828,0.08351,0.64264,0.01909,0.02647,Black
310,2014,77136.0,18973.0,1726.0,30578.0,2726.0,0.5882,0.14468,0.01316,0.23317,0.02079,White
310,2015,75145.0,19592.0,1782.0,30960.0,2238.0,0.5793,0.15104,0.01374,0.23867,0.01725,White
310,2016,71612.0,19282.0,1879.0,30012.0,2226.0,0.57285,0.15424000000000002,0.015030000000000002,0.24006999999999998,0.01781,White
310,2017,69752.0,19902.0,2104.0,30691.0,2402.0,0.5586800000000001,0.15941,0.01685,0.24581999999999998,0.01924,White
310,2018,67255.0,20419.0,2600.0,30074.0,2727.0,0.5464600000000001,0.16591,0.02113,0.24436,0.02216,White
311,2014,86209.0,25346.0,1437.0,69189.0,2475.0,0.46686000000000005,0.13726,0.00778,0.37469,0.0134,White
311,2015,85357.0,26598.0,1861.0,73372.0,2199.0,0.4507,0.14044,0.00983,0.38742,0.011609999999999999,White
311,2016,83496.0,27162.0,1736.0,73994.0,2688.0,0.4416,0.14365999999999998,0.009179999999999999,0.39135,0.014219999999999998,White
311,2017,82510.0,27695.0,2001.0,76450.0,3321.0,0.42978999999999995,0.14426,0.01042,0.39821999999999996,0.0173,White
311,2018,76189.0,30093.0,1853.0,77213.0,4021.0,0.40233,0.15891,0.00979,0.40774,0.021230000000000002,Asian
312,2014,118358.0,19042.0,3255.0,23571.0,2352.0,0.71053,0.11431,0.019540000000000002,0.1415,0.014119999999999999,White
312,2015,117453.0,19321.0,3438.0,22122.0,3038.0,0.71024,0.11682999999999999,0.02079,0.13377,0.018369999999999997,White
312,2016,116491.0,18033.0,3857.0,23112.0,3349.0,0.70668,0.1094,0.0234,0.14021,0.020319999999999998,White
312,2017,116117.0,17691.0,3802.0,23564.0,3287.0,0.70605,0.10757,0.023119999999999998,0.14328,0.01999,White
312,2018,112862.0,16409.0,3345.0,22762.0,3310.0,0.71122,0.1034,0.02108,0.14344,0.02086,White
313,2014,62024.0,15500.0,11888.0,15106.0,1778.0,0.5835,0.14582,0.11184000000000001,0.14211,0.016730000000000002,White
313,2015,62800.0,15957.0,12077.0,15158.0,1826.0,0.5824600000000001,0.14800000000000002,0.11200999999999998,0.14059000000000002,0.01694,White
313,2016,63148.0,16435.0,11663.0,15924.0,2706.0,0.57472,0.14958,0.10615,0.14493,0.024630000000000003,White
313,2017,64677.0,17960.0,12726.0,15974.0,2870.0,0.5663100000000001,0.15725999999999998,0.11143,0.13987,0.02513,White
313,2018,63800.0,19721.0,12244.0,14814.0,3472.0,0.5594,0.17290999999999998,0.10736,0.12989,0.03044,White
314,2014,63502.0,22733.0,52703.0,15927.0,3666.0,0.40057,0.1434,0.33245,0.10047,0.023119999999999998,White
314,2015,64804.0,23309.0,52379.0,16894.0,3819.0,0.402,0.14459,0.32492,0.1048,0.02369,White
314,2016,64240.0,24468.0,51881.0,17086.0,4355.0,0.39647,0.15100999999999998,0.32019000000000003,0.10545,0.02688,White
314,2017,66121.0,25739.0,50410.0,17511.0,4300.0,0.40298,0.15687,0.30723,0.10672000000000001,0.02621,White
314,2018,65904.0,24171.0,49503.0,17207.0,4735.0,0.40802,0.14965,0.30648000000000003,0.10653,0.02932,White
315,2014,105924.0,10897.0,5167.0,23720.0,1925.0,0.71748,0.07381,0.035,0.16067,0.013040000000000001,White
315,2015,104817.0,12534.0,5318.0,24785.0,2065.0,0.70103,0.08383,0.03557,0.16576,0.01381,White
315,2016,104365.0,13734.0,5715.0,24327.0,2790.0,0.69147,0.091,0.037860000000000005,0.16118,0.01849,White
315,2017,102905.0,15358.0,5998.0,26740.0,3036.0,0.66805,0.0997,0.038939999999999995,0.17359000000000002,0.01971,White
315,2018,99365.0,14971.0,6208.0,26829.0,4223.0,0.65546,0.09876,0.04095,0.17698,0.027860000000000003,White
316,2014,1786.0,25495.0,94296.0,1354.0,1251.0,0.01438,0.2053,0.75934,0.0109,0.01007,Black
316,2015,2350.0,26503.0,93722.0,1656.0,1516.0,0.018690000000000002,0.21076,0.74532,0.01317,0.01206,Black
316,2016,2610.0,26054.0,91729.0,1803.0,1400.0,0.02112,0.2108,0.74217,0.01459,0.01133,Black
316,2017,3120.0,26163.0,88731.0,1659.0,1786.0,0.025689999999999998,0.21541,0.73054,0.01366,0.0147,Black
316,2018,3057.0,26245.0,84409.0,1615.0,1729.0,0.026119999999999997,0.22421,0.72111,0.0138,0.014769999999999998,Black
317,2014,2060.0,9241.0,120408.0,1750.0,2298.0,0.01517,0.06807,0.88694,0.01289,0.01693,Black
317,2015,2723.0,9168.0,120616.0,1727.0,2296.0,0.01994,0.06715,0.88344,0.01265,0.016819999999999998,Black
317,2016,3104.0,10253.0,121050.0,1954.0,2282.0,0.02239,0.07395,0.87311,0.01409,0.01646,Black
317,2017,3400.0,10211.0,120227.0,1994.0,2212.0,0.024630000000000003,0.07397000000000001,0.87093,0.01444,0.01602,Black
317,2018,3710.0,10220.0,117188.0,1809.0,2350.0,0.02743,0.07555,0.8662799999999999,0.013369999999999998,0.01737,Black
318,2014,50114.0,17064.0,129276.0,8545.0,3495.0,0.24036,0.08184,0.62005,0.04098,0.01676,Black
318,2015,47635.0,16954.0,130748.0,9288.0,3520.0,0.22885,0.08145,0.62816,0.04462,0.016909999999999998,Black
318,2016,47974.0,16784.0,131590.0,9108.0,3464.0,0.22963000000000003,0.08034,0.6298600000000001,0.0436,0.01658,Black
318,2017,48288.0,17441.0,132518.0,10028.0,3718.0,0.22778,0.08227000000000001,0.62511,0.0473,0.01754,Black
318,2018,47395.0,17921.0,129110.0,10342.0,3690.0,0.22735999999999998,0.08597,0.61936,0.04961,0.0177,Black
401,2014,83212.0,49305.0,11839.0,23845.0,4416.0,0.48206000000000004,0.28563,0.06859,0.13814,0.025580000000000002,White
401,2015,84121.0,48372.0,11457.0,25614.0,4264.0,0.48393,0.27828,0.06591,0.14735,0.02453,White
401,2016,82441.0,46873.0,10919.0,27537.0,4698.0,0.47801000000000005,0.27178,0.06331,0.15966,0.027239999999999997,White
401,2017,82082.0,46588.0,11657.0,28454.0,4875.0,0.47267,0.26828,0.06713,0.16385,0.028069999999999998,White
401,2018,80619.0,44457.0,11185.0,25935.0,4766.0,0.48286,0.26627,0.06699,0.15533,0.02855,White
402,2014,38160.0,45136.0,2124.0,47882.0,2778.0,0.28042,0.33169,0.015609999999999999,0.35186999999999996,0.02041,Asian
402,2015,38859.0,45633.0,2038.0,49088.0,2978.0,0.28038,0.32925,0.0147,0.35418,0.021490000000000002,Asian
402,2016,39077.0,46126.0,1835.0,48948.0,3102.0,0.28095,0.33163000000000004,0.01319,0.35191999999999996,0.0223,Asian
402,2017,39224.0,45043.0,1920.0,49374.0,3332.0,0.2824,0.3243,0.013819999999999999,0.35548,0.02399,Asian
402,2018,39688.0,43555.0,2061.0,48675.0,3438.0,0.28881,0.31695,0.015,0.35420999999999997,0.02502,Asian
