,CensusTractNumber,White (% of total population),Married With Children (% of households),Nonfamily Households with Children Under 18 (% of all households),Median Household Income ($),Completed High School or High School and Some College (% of adults 25+),Unemployed (% ages 16 and older),Housing Units Occupied by Renters (%),U.S.-Born (% of total population),Elderly Population (% 65+)
5333,36081088901.0,16.51845864,19.42583732,0.0,49167.0,47.61102419,1.565536601,49.40191388,45.98041858,14.74894458
5334,36081088901.0,16.51845864,19.42583732,0.0,49167.0,47.61102419,1.565536601,49.40191388,45.98041858,14.74894458
5335,36081088901.0,16.51845864,19.42583732,0.0,49167.0,47.61102419,1.565536601,49.40191388,45.98041858,14.74894458
5336,36081088901.0,16.51845864,19.42583732,0.0,49167.0,47.61102419,1.565536601,49.40191388,45.98041858,14.74894458
5337,36081088901.0,16.51845864,19.42583732,0.0,49167.0,47.61102419,1.565536601,49.40191388,45.98041858,14.74894458
5338,36081088901.0,16.51845864,19.42583732,0.0,49167.0,47.61102419,1.565536601,49.40191388,45.98041858,14.74894458
5339,36081088901.0,16.51845864,19.42583732,0.0,49167.0,47.61102419,1.565536601,49.40191388,45.98041858,14.74894458
5340,36081089200.0,85.66022965,22.03947368,4.111842105,89130.0,54.26777533,3.239674497,16.28289474,79.11012526,25.01304802
5341,36081089200.0,85.66022965,22.03947368,4.111842105,89130.0,54.26777533,3.239674497,16.28289474,79.11012526,25.01304802
5342,36081092500.0,19.8156682,31.0374891,0.0,41463.0,61.95532772,4.036295369,66.17262424,51.25448029,13.95289299
5343,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5344,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5345,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5346,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5347,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5348,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5349,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5350,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5351,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5352,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5353,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5354,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5355,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5356,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5357,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5358,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5359,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5360,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5361,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5362,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5363,36081094202.0,17.91206411,15.11273614,0.0,48047.0,51.45137881,5.108595901,59.84156002,80.9833225,7.385748321
5364,36081095400.0,8.699535548,19.03304774,1.162790698,55526.0,49.877817,9.05151661,45.65483476,60.7895677,10.50375134
5365,36081095400.0,8.699535548,19.03304774,1.162790698,55526.0,49.877817,9.05151661,45.65483476,60.7895677,10.50375134
5366,36081095400.0,8.699535548,19.03304774,1.162790698,55526.0,49.877817,9.05151661,45.65483476,60.7895677,10.50375134
5367,36081095400.0,8.699535548,19.03304774,1.162790698,55526.0,49.877817,9.05151661,45.65483476,60.7895677,10.50375134
5368,36081095400.0,8.699535548,19.03304774,1.162790698,55526.0,49.877817,9.05151661,45.65483476,60.7895677,10.50375134
5369,36081096400.0,8.65248227,20.93457944,0.0,60966.0,52.75482094,4.556789844,37.63239875,63.59929078,10.58510638
5370,36081096400.0,8.65248227,20.93457944,0.0,60966.0,52.75482094,4.556789844,37.63239875,63.59929078,10.58510638
5371,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5372,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5373,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5374,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5375,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5376,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5377,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5378,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5379,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5380,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5381,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5382,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5383,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5384,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5385,36081097203.0,3.041988003,17.46781116,0.0,26154.0,57.10716962,7.961522718,96.35193133,78.89174522,7.997714939
5386,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5387,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5388,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5389,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5390,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5391,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5392,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5393,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5394,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5395,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5396,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5397,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5398,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5399,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5400,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5401,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5402,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5403,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5404,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5405,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5406,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5407,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5408,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5409,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5410,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5411,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5412,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5413,36081097204.0,7.110398289,18.0171592,0.0,43029.0,56.84931507,9.03859174,81.22020972,70.86340551,19.40657578
5414,36081099200.0,11.50506512,20.0913242,0.0,26766.0,53.83932534,10.0456621,75.87519026,62.92812349,8.851905451
5415,36081099200.0,11.50506512,20.0913242,0.0,26766.0,53.83932534,10.0456621,75.87519026,62.92812349,8.851905451
5416,36081099801.0,9.027946537,20.79002079,0.0,68252.0,61.3040266,3.613877289,68.52390852,61.43377886,13.08626974
5417,36081099801.0,9.027946537,20.79002079,0.0,68252.0,61.3040266,3.613877289,68.52390852,61.43377886,13.08626974
5418,36081100802.0,28.99262899,28.31301612,0.0,59529.0,49.97068595,6.994619523,49.42980731,61.49207058,11.15702479
5419,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5420,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5421,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5422,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5423,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5424,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5425,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5426,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5427,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5428,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5429,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5430,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5431,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5432,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5433,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5434,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5435,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5436,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5437,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5438,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5439,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5440,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5441,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5442,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5443,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5444,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5445,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5446,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5447,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5448,36081103201.0,0.641809291,19.75180972,0.0,34231.0,49.45945946,5.465066438,82.2647363,62.75977995,5.806845966
5449,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5450,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5451,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5452,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5453,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5454,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5455,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5456,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5457,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5458,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5459,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5460,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5461,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5462,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5463,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5464,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5465,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5466,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5467,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5468,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5469,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5470,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5471,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5472,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5473,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5474,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5475,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5476,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5477,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5478,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5479,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5480,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5481,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5482,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5483,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5484,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5485,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5486,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5487,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5488,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5489,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5490,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5491,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5492,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5493,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5494,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5495,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5496,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5497,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5498,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5499,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5500,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5501,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5502,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5503,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5504,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5505,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5506,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5507,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5508,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5509,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5510,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5511,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5512,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5513,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5514,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5515,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5516,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5517,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5518,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5519,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5520,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5521,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5522,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5523,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5524,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5525,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5526,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5527,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5528,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5529,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5530,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5531,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5532,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5533,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5534,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5535,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5536,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5537,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5538,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5539,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5540,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5541,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5542,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5543,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5544,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5545,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5546,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5547,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5548,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5549,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5550,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5551,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5552,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5553,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5554,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5555,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5556,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5557,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5558,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
5559,36081122702.0,21.41728455,12.39301609,0.0,28220.0,52.95746785,6.946048507,89.31872646,73.08861067,12.9938009
